,artist_name,track_name,album_name,release_date,artist_popularity,track_popularity,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Hit,Dance_miss,Energy_miss,Valence_miss,all_popular
167,Klaxons,Golden Skans,Myths Of The Near Future,2007,51,65,"['alternative dance', 'alternative rock', 'dance-punk', 'electronica', 'indie rock', 'modern rock', 'new rave']",0.463,0.836,2,-2.776,0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,audio_features,6BqWhxll86CGGE6WxgdRqG,spotify:track:6BqWhxll86CGGE6WxgdRqG,https://api.spotify.com/v1/tracks/6BqWhxll86CGGE6WxgdRqG,https://api.spotify.com/v1/audio-analysis/6BqWhxll86CGGE6WxgdRqG,165120,4,0,1,0,1,all_popular
168,Jamiroquai,Little L,A funk odyssey,2001-08-29,65,66,['dance pop'],0.878,0.724,10,-5.373,0,0.129,0.168,0.0116,0.133,0.904,121.906,audio_features,7hhclvecTpNxNNRCk7NUoc,spotify:track:7hhclvecTpNxNNRCk7NUoc,https://api.spotify.com/v1/tracks/7hhclvecTpNxNNRCk7NUoc,https://api.spotify.com/v1/audio-analysis/7hhclvecTpNxNNRCk7NUoc,295400,4,0,0,1,0,all_popular
169,Sugababes,Freak Like Me,Angels With Dirty Faces,2002-01-01,60,48,"['bubblegum dance', 'dance pop', 'europop', 'girl group', 'pop', 'post-teen pop', 'uk pop']",0.517,0.919,5,-3.451,1,0.0925,0.0996,1.81e-06,0.557,0.387,91.868,audio_features,34BqftHZ1In9YfAwqycB8E,spotify:track:34BqftHZ1In9YfAwqycB8E,https://api.spotify.com/v1/tracks/34BqftHZ1In9YfAwqycB8E,https://api.spotify.com/v1/audio-analysis/34BqftHZ1In9YfAwqycB8E,195867,4,0,1,0,1,all_popular
170,Peter Bjorn and John,Young Folks,Writer's Block,2006-01-01,59,75,"['alternative dance', 'baroque pop', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'stomp and holler', 'swedish alternative rock', 'swedish indie pop']",0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,audio_features,4dyx5SzxPPaD8xQIid5Wjj,spotify:track:4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/tracks/4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/audio-analysis/4dyx5SzxPPaD8xQIid5Wjj,276693,4,0,1,0,1,all_popular
171,The xx,Intro,xx,2009-08-16,65,72,"['downtempo', 'dream pop', 'indietronica']",0.617,0.778,9,-8.872,0,0.027,0.459,0.925,0.128,0.152,100.363,audio_features,2usrT8QIbIk9y0NEtQwS4j,spotify:track:2usrT8QIbIk9y0NEtQwS4j,https://api.spotify.com/v1/tracks/2usrT8QIbIk9y0NEtQwS4j,https://api.spotify.com/v1/audio-analysis/2usrT8QIbIk9y0NEtQwS4j,127920,4,0,1,1,1,all_popular
172,Justice,D.A.N.C.E,Justice,2007-06-11,58,66,"['alternative dance', 'electro house', 'electronica', 'filter house', 'new rave']",0.613,0.962,6,-5.07,0,0.278,0.034,0.0,0.824,0.496,113.015,audio_features,33yAEqzKXexYM3WlOYtTfQ,spotify:track:33yAEqzKXexYM3WlOYtTfQ,https://api.spotify.com/v1/tracks/33yAEqzKXexYM3WlOYtTfQ,https://api.spotify.com/v1/audio-analysis/33yAEqzKXexYM3WlOYtTfQ,242267,4,0,1,0,1,all_popular
173,Lucy Pearl,Don't Mess With My Man,Lucy Pearl,2000,54,65,"['contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",0.904,0.655,6,-5.102,0,0.087,0.111,0.000167,0.0779,0.83,106.005,audio_features,2J2hVpwVV25EK8Bvd3OgCK,spotify:track:2J2hVpwVV25EK8Bvd3OgCK,https://api.spotify.com/v1/tracks/2J2hVpwVV25EK8Bvd3OgCK,https://api.spotify.com/v1/audio-analysis/2J2hVpwVV25EK8Bvd3OgCK,217667,4,0,0,1,0,all_popular
174,All Saints,Pure Shores,Saints & Sinners,2000-08-16,56,63,"['bubblegum dance', 'dance pop', 'europop', 'girl group', 'new wave pop', 'pop rock']",0.631,0.664,6,-9.197,1,0.0242,0.0498,0.00042,0.0696,0.407,100.618,audio_features,6ZLGthToczpvnL5Eoy6yrY,spotify:track:6ZLGthToczpvnL5Eoy6yrY,https://api.spotify.com/v1/tracks/6ZLGthToczpvnL5Eoy6yrY,https://api.spotify.com/v1/audio-analysis/6ZLGthToczpvnL5Eoy6yrY,268747,4,0,1,1,1,all_popular
175,Kendrick Lamar,King Kunta,To Pimp A Butterfly,2015-03-16,88,74,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,audio_features,0N3W5peJUQtI4eyR6GJT5O,spotify:track:0N3W5peJUQtI4eyR6GJT5O,https://api.spotify.com/v1/tracks/0N3W5peJUQtI4eyR6GJT5O,https://api.spotify.com/v1/audio-analysis/0N3W5peJUQtI4eyR6GJT5O,234693,4,0,0,1,1,all_popular
176,MGMT,Electric Feel,Oracular Spectacular,2007-12-14,74,77,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,audio_features,3FtYbEfBqAlGO46NUDQSAt,spotify:track:3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/audio-analysis/3FtYbEfBqAlGO46NUDQSAt,229640,3,0,0,0,1,all_popular
177,Kelis,Trick Me,Tasty,2003-12-05,63,65,"['dance pop', 'electropop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",0.97,0.72,1,-3.347,0,0.149,0.0369,0.000389,0.326,0.962,107.17,audio_features,3aImJnJlAgcE7bJ1NxthGt,spotify:track:3aImJnJlAgcE7bJ1NxthGt,https://api.spotify.com/v1/tracks/3aImJnJlAgcE7bJ1NxthGt,https://api.spotify.com/v1/audio-analysis/3aImJnJlAgcE7bJ1NxthGt,206107,4,0,0,1,0,all_popular
178,Outkast,Roses,Speakerboxxx/The Love Below,2003,73,72,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop']",0.751,0.708,0,-5.653,1,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,audio_features,6bUNEbXT7HovLW6BgPCBsb,spotify:track:6bUNEbXT7HovLW6BgPCBsb,https://api.spotify.com/v1/tracks/6bUNEbXT7HovLW6BgPCBsb,https://api.spotify.com/v1/audio-analysis/6bUNEbXT7HovLW6BgPCBsb,369573,4,0,0,1,1,all_popular
179,The Temper Trap,Sweet Disposition,Conditions,2009-08-10,66,71,"['alternative dance', 'modern rock']",0.542,0.813,2,-6.89,1,0.0429,0.0765,0.252,0.116,0.305,129.09,audio_features,2PLi7OmleXPNBrGLon3sUy,spotify:track:2PLi7OmleXPNBrGLon3sUy,https://api.spotify.com/v1/tracks/2PLi7OmleXPNBrGLon3sUy,https://api.spotify.com/v1/audio-analysis/2PLi7OmleXPNBrGLon3sUy,234360,4,0,1,0,1,all_popular
180,John Legend,Save Room,Once Again,2006-10-24,75,63,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",0.69,0.572,7,-6.131,1,0.0264,0.0451,0.0,0.0969,0.375,111.92,audio_features,3sTc75CCyIw4FPs6cXkOe7,spotify:track:3sTc75CCyIw4FPs6cXkOe7,https://api.spotify.com/v1/tracks/3sTc75CCyIw4FPs6cXkOe7,https://api.spotify.com/v1/audio-analysis/3sTc75CCyIw4FPs6cXkOe7,235667,4,0,1,1,1,all_popular
181,Calvin Harris,I'm Not Alone - Radio Edit,Ready For The Weekend,2009-08-17,85,58,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.597,0.684,7,-6.614,1,0.0321,0.00481,0.105,0.317,0.435,130.99,audio_features,07POri5O6Xu0aVZzlvOcpy,spotify:track:07POri5O6Xu0aVZzlvOcpy,https://api.spotify.com/v1/tracks/07POri5O6Xu0aVZzlvOcpy,https://api.spotify.com/v1/audio-analysis/07POri5O6Xu0aVZzlvOcpy,210973,4,0,1,1,1,all_popular
182,Queens of the Stone Age,No One Knows,Songs For The Deaf,2002-01-01,67,71,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,audio_features,6y20BV5L33R8YXM0YuI38N,spotify:track:6y20BV5L33R8YXM0YuI38N,https://api.spotify.com/v1/tracks/6y20BV5L33R8YXM0YuI38N,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,278747,4,0,1,1,1,all_popular
183,Kanye West,Through The Wire,The College Dropout,2004-02-10,90,75,"['chicago rap', 'rap']",0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,audio_features,4mmkhcEm1Ljy1U9nwtsxUo,spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,https://api.spotify.com/v1/tracks/4mmkhcEm1Ljy1U9nwtsxUo,https://api.spotify.com/v1/audio-analysis/4mmkhcEm1Ljy1U9nwtsxUo,221227,4,0,1,1,1,all_popular
184,Empire of the Sun,Walking On A Dream,Walking On A Dream (10th Anniversary Edition),2008-10-03,69,79,"['alternative dance', 'australian dance', 'australian electropop', 'dance rock', 'electropop', 'indietronica', 'neo-synthpop']",0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,audio_features,5r5cp9IpziiIsR6b93vcnQ,spotify:track:5r5cp9IpziiIsR6b93vcnQ,https://api.spotify.com/v1/tracks/5r5cp9IpziiIsR6b93vcnQ,https://api.spotify.com/v1/audio-analysis/5r5cp9IpziiIsR6b93vcnQ,198440,4,0,0,1,1,all_popular
185,Scissor Sisters,Take Your Mama,Scissor Sisters,2004,60,47,"['dance pop', 'dance rock', 'electropop']",0.758,0.954,8,-4.573,1,0.108,0.196,4.11e-05,0.0531,0.924,153.973,audio_features,4Sfh35NL3BWOyIpB4toKgS,spotify:track:4Sfh35NL3BWOyIpB4toKgS,https://api.spotify.com/v1/tracks/4Sfh35NL3BWOyIpB4toKgS,https://api.spotify.com/v1/audio-analysis/4Sfh35NL3BWOyIpB4toKgS,271907,4,1,0,0,0,all_popular
186,The Game,Hate It Or Love It,The Documentary,2005,72,82,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,audio_features,2wGSgTmgSF3xjRrHkTc25R,spotify:track:2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R,206400,4,0,0,1,1,all_popular
187,Lupe Fiasco,Superstar (feat. Matthew Santos),Lupe Fiasco's The Cool,2007-01-01,66,65,"['chicago rap', 'conscious hip hop', 'gangster rap', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",0.572,0.822,11,-6.015,0,0.361,0.207,0.0,0.359,0.472,94.812,audio_features,7dltD9eEX7X1zk8JJ9BS0e,spotify:track:7dltD9eEX7X1zk8JJ9BS0e,https://api.spotify.com/v1/tracks/7dltD9eEX7X1zk8JJ9BS0e,https://api.spotify.com/v1/audio-analysis/7dltD9eEX7X1zk8JJ9BS0e,289000,4,0,1,0,1,all_popular
188,Feist,1234,The Reminder,2007-01-01,59,63,"['canadian indie', 'canadian pop', 'chamber pop', 'indie pop']",0.71,0.484,2,-7.415,1,0.049,0.22,3.93e-06,0.0879,0.576,109.95,audio_features,49CP2usyaN98EdtrOWXnal,spotify:track:49CP2usyaN98EdtrOWXnal,https://api.spotify.com/v1/tracks/49CP2usyaN98EdtrOWXnal,https://api.spotify.com/v1/audio-analysis/49CP2usyaN98EdtrOWXnal,183667,4,0,0,1,1,all_popular
189,Madonna,Don't Tell Me,Music,2000-09-19,77,55,"['dance pop', 'pop']",0.699,0.618,7,-7.338,1,0.0594,0.0502,0.000925,0.0914,0.679,99.965,audio_features,23EhTCPRTlLVM6VQUyh8bH,spotify:track:23EhTCPRTlLVM6VQUyh8bH,https://api.spotify.com/v1/tracks/23EhTCPRTlLVM6VQUyh8bH,https://api.spotify.com/v1/audio-analysis/23EhTCPRTlLVM6VQUyh8bH,280973,4,0,1,1,1,all_popular
190,Kendrick Lamar,Alright,To Pimp A Butterfly,2015-03-16,88,79,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,audio_features,3iVcZ5G6tvkXZkZKlMpIUs,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/audio-analysis/3iVcZ5G6tvkXZkZKlMpIUs,219333,4,0,0,1,1,all_popular
191,Vampire Weekend,A-Punk,Vampire Weekend,2008-01-27,65,69,"['baroque pop', 'indie rock', 'modern rock']",0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,audio_features,2DrGEaqoruCSn0FffWCf5O,spotify:track:2DrGEaqoruCSn0FffWCf5O,https://api.spotify.com/v1/tracks/2DrGEaqoruCSn0FffWCf5O,https://api.spotify.com/v1/audio-analysis/2DrGEaqoruCSn0FffWCf5O,137760,4,0,1,0,0,all_popular
192,Bomfunk MC's,Freestyler,In Stereo,2000-05-22,51,58,"['eurodance', 'europop']",0.824,0.925,11,-5.814,0,0.0965,0.0263,0.376,0.247,0.554,163.854,audio_features,4eZO97RGFo7IN6gm24Nv0S,spotify:track:4eZO97RGFo7IN6gm24Nv0S,https://api.spotify.com/v1/tracks/4eZO97RGFo7IN6gm24Nv0S,https://api.spotify.com/v1/audio-analysis/4eZO97RGFo7IN6gm24Nv0S,306000,4,0,0,0,1,all_popular
193,Wyclef Jean,911 (feat. Mary J. Blige),The Ecleftic -2 Sides II A Book,2000-05-01,70,55,['rap kreyol'],0.72,0.666,7,-9.162,1,0.227,0.243,5.79e-06,0.0872,0.707,87.024,audio_features,1Ov4E4nE7E0yzeqpbhEE5g,spotify:track:1Ov4E4nE7E0yzeqpbhEE5g,https://api.spotify.com/v1/tracks/1Ov4E4nE7E0yzeqpbhEE5g,https://api.spotify.com/v1/audio-analysis/1Ov4E4nE7E0yzeqpbhEE5g,259347,4,0,0,1,1,all_popular
194,No Doubt,Hella Good,Rock Steady (Expanded Edition),2001-12-11,66,62,"['alternative rock', 'dance pop', 'dance rock', 'permanent wave', 'pop rock']",0.772,0.665,8,-3.947,1,0.0349,0.0136,0.012,0.0905,0.838,115.138,audio_features,6AfLmKXzhEZjwiVPs5jhdV,spotify:track:6AfLmKXzhEZjwiVPs5jhdV,https://api.spotify.com/v1/tracks/6AfLmKXzhEZjwiVPs5jhdV,https://api.spotify.com/v1/audio-analysis/6AfLmKXzhEZjwiVPs5jhdV,242587,4,0,0,1,0,all_popular
195,Artful Dodger,Moving Too Fast - Radio Edit,Movin' Too Fast (Ultimate Collection),2012-06-11,45,57,['uk garage'],0.844,0.506,11,-11.082,0,0.0453,0.0878,1.65e-05,0.0323,0.515,127.099,audio_features,4FLFm76nwepkcxzqS8PzH4,spotify:track:4FLFm76nwepkcxzqS8PzH4,https://api.spotify.com/v1/tracks/4FLFm76nwepkcxzqS8PzH4,https://api.spotify.com/v1/audio-analysis/4FLFm76nwepkcxzqS8PzH4,238093,4,0,0,1,1,all_popular
196,Snoop Dogg,Beautiful,The Best Of Snoop Dogg,2005-01-01,82,67,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,audio_features,4675yUu8AUbE72T94BkLCD,spotify:track:4675yUu8AUbE72T94BkLCD,https://api.spotify.com/v1/tracks/4675yUu8AUbE72T94BkLCD,https://api.spotify.com/v1/audio-analysis/4675yUu8AUbE72T94BkLCD,299147,4,0,0,1,0,all_popular
197,Junior Senior,Move Your Feet,D-D-Don't Don't Stop the Beat,2002-04-03,53,69,['danish pop'],0.747,0.904,9,-2.623,1,0.0803,0.046,0.106,0.203,0.846,118.877,audio_features,4DX82Vc8qAH4jJPvKxvwg6,spotify:track:4DX82Vc8qAH4jJPvKxvwg6,https://api.spotify.com/v1/tracks/4DX82Vc8qAH4jJPvKxvwg6,https://api.spotify.com/v1/audio-analysis/4DX82Vc8qAH4jJPvKxvwg6,181827,4,1,0,0,0,all_popular
198,Band of Horses,The Funeral,Everything All The Time,2006-03-21,59,71,"['indie folk', 'indie rock', 'modern rock', 'stomp and holler']",0.319,0.757,0,-6.117,0,0.0432,0.016,0.0,0.102,0.101,122.465,audio_features,5lRzWDEe7UuedU2QPsFg0K,spotify:track:5lRzWDEe7UuedU2QPsFg0K,https://api.spotify.com/v1/tracks/5lRzWDEe7UuedU2QPsFg0K,https://api.spotify.com/v1/audio-analysis/5lRzWDEe7UuedU2QPsFg0K,322173,4,0,1,1,1,all_popular
199,Amy Winehouse,Love Is A Losing Game,Back To Black (Deluxe Edition),2006,73,66,"['british soul', 'indie r&b', 'neo soul']",0.484,0.293,0,-16.544,1,0.0311,0.337,0.00627,0.146,0.562,165.008,audio_features,3uliGwmB52ZA7brgpZMzyH,spotify:track:3uliGwmB52ZA7brgpZMzyH,https://api.spotify.com/v1/tracks/3uliGwmB52ZA7brgpZMzyH,https://api.spotify.com/v1/audio-analysis/3uliGwmB52ZA7brgpZMzyH,155413,4,0,1,1,1,all_popular
200,Daft Punk,"Harder, Better, Faster, Stronger",Discovery,2001-03-12,79,72,"['electro', 'filter house']",0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.474,audio_features,5W3cjX2J3tjhG8zb6u0qHn,spotify:track:5W3cjX2J3tjhG8zb6u0qHn,https://api.spotify.com/v1/tracks/5W3cjX2J3tjhG8zb6u0qHn,https://api.spotify.com/v1/audio-analysis/5W3cjX2J3tjhG8zb6u0qHn,224693,4,0,0,1,1,all_popular
201,Yeah Yeah Yeahs,Heads Will Roll,It's Blitz!,2009-01-01,64,68,"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave']",0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,audio_features,2WRFD9WczJ975X2K1Y9YVs,spotify:track:2WRFD9WczJ975X2K1Y9YVs,https://api.spotify.com/v1/tracks/2WRFD9WczJ975X2K1Y9YVs,https://api.spotify.com/v1/audio-analysis/2WRFD9WczJ975X2K1Y9YVs,221000,4,0,1,0,0,all_popular
202,Kanye West,Love Lockdown,808s & Heartbreak,2008-11-24,90,66,"['chicago rap', 'rap']",0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,audio_features,1kxeWHF9PrCVZHvVskv8lg,spotify:track:1kxeWHF9PrCVZHvVskv8lg,https://api.spotify.com/v1/tracks/1kxeWHF9PrCVZHvVskv8lg,https://api.spotify.com/v1/audio-analysis/1kxeWHF9PrCVZHvVskv8lg,270307,4,0,0,1,1,all_popular
203,Sade,By Your Side,Lovers Rock,2000-11-13,68,69,"['british soul', 'sophisti-pop']",0.653,0.429,11,-10.473,1,0.0297,0.0849,0.00371,0.0693,0.627,146.073,audio_features,7H3ojI1BsVy0dEJENqMt1k,spotify:track:7H3ojI1BsVy0dEJENqMt1k,https://api.spotify.com/v1/tracks/7H3ojI1BsVy0dEJENqMt1k,https://api.spotify.com/v1/audio-analysis/7H3ojI1BsVy0dEJENqMt1k,274933,4,0,1,1,1,all_popular
204,Eric Prydz,Pjanoo - Radio Edit,Pjanoo,2008-08-29,62,68,"['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive house', 'vocal house']",0.605,0.874,7,-4.949,0,0.0295,0.000563,0.812,0.112,0.836,125.99,audio_features,0F2BxpbxH8Yc3pLub48hrb,spotify:track:0F2BxpbxH8Yc3pLub48hrb,https://api.spotify.com/v1/tracks/0F2BxpbxH8Yc3pLub48hrb,https://api.spotify.com/v1/audio-analysis/0F2BxpbxH8Yc3pLub48hrb,157432,4,0,1,0,0,all_popular
205,Travis,Sing,The Invisible Band,2001-06-12,60,69,"['britpop', 'pop rock', 'rock']",0.33,0.905,4,-5.047,1,0.0497,0.000233,8.14e-06,0.0712,0.259,163.142,audio_features,4yA2SM7XCLkSgkBUSoZb5S,spotify:track:4yA2SM7XCLkSgkBUSoZb5S,https://api.spotify.com/v1/tracks/4yA2SM7XCLkSgkBUSoZb5S,https://api.spotify.com/v1/audio-analysis/4yA2SM7XCLkSgkBUSoZb5S,228800,4,0,1,0,1,all_popular
206,Modjo,Lady - Hear Me Tonight,Modjo (Remastered),2001,60,78,"['disco house', 'filter house', 'vocal house']",0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,audio_features,49X0LAl6faAusYq02PRAY6,spotify:track:49X0LAl6faAusYq02PRAY6,https://api.spotify.com/v1/tracks/49X0LAl6faAusYq02PRAY6,https://api.spotify.com/v1/audio-analysis/49X0LAl6faAusYq02PRAY6,307154,4,1,0,0,0,all_popular
207,Outkast,The Way You Move (feat. Sleepy Brown),Speakerboxxx/The Love Below,2003,73,68,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop']",0.871,0.597,5,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999,audio_features,5z7mYFfhw6N6f23VwrokJD,spotify:track:5z7mYFfhw6N6f23VwrokJD,https://api.spotify.com/v1/tracks/5z7mYFfhw6N6f23VwrokJD,https://api.spotify.com/v1/audio-analysis/5z7mYFfhw6N6f23VwrokJD,234000,4,0,0,1,1,all_popular
208,Missy Elliott,4 My People (feat. Eve),Miss E... So Addictive,2001-05-14,69,51,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",0.969,0.701,1,-7.503,1,0.156,0.14,0.00161,0.201,0.905,121.392,audio_features,3GhuNU58hVUuzKY7LHmFRB,spotify:track:3GhuNU58hVUuzKY7LHmFRB,https://api.spotify.com/v1/tracks/3GhuNU58hVUuzKY7LHmFRB,https://api.spotify.com/v1/audio-analysis/3GhuNU58hVUuzKY7LHmFRB,289373,4,0,0,1,0,all_popular
209,Franz Ferdinand,Take Me Out,Franz Ferdinand,2004-02-16,64,78,"['alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']",0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,audio_features,20I8RduZC2PWMWTDCZuuAN,spotify:track:20I8RduZC2PWMWTDCZuuAN,https://api.spotify.com/v1/tracks/20I8RduZC2PWMWTDCZuuAN,https://api.spotify.com/v1/audio-analysis/20I8RduZC2PWMWTDCZuuAN,237027,4,0,1,1,1,all_popular
210,Gossip,Heavy Cross,Heavy Cross,2009-04-24,49,54,"['alternative dance', 'electropop', 'new rave', 'olympia wa indie']",0.792,0.697,2,-4.204,1,0.032,0.0946,0.0899,0.131,0.22,120.051,audio_features,4N6R6yqkFUTyF3AYOdR0T7,spotify:track:4N6R6yqkFUTyF3AYOdR0T7,https://api.spotify.com/v1/tracks/4N6R6yqkFUTyF3AYOdR0T7,https://api.spotify.com/v1/audio-analysis/4N6R6yqkFUTyF3AYOdR0T7,242787,4,0,0,1,1,all_popular
211,Amy Winehouse,Tears Dry On Their Own,Back To Black (Deluxe Edition),2006,73,70,"['british soul', 'indie r&b', 'neo soul']",0.634,0.543,1,-13.391,0,0.181,0.525,0.0,0.232,0.467,121.557,audio_features,7MDfN1ldfTMtuXXdVz2Pzc,spotify:track:7MDfN1ldfTMtuXXdVz2Pzc,https://api.spotify.com/v1/tracks/7MDfN1ldfTMtuXXdVz2Pzc,https://api.spotify.com/v1/audio-analysis/7MDfN1ldfTMtuXXdVz2Pzc,186440,4,0,1,1,1,all_popular
212,The Strokes,Last Nite,Is This It,2001-07-30,74,74,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,audio_features,7kzKAuUzOITUauHAhoMoxA,spotify:track:7kzKAuUzOITUauHAhoMoxA,https://api.spotify.com/v1/tracks/7kzKAuUzOITUauHAhoMoxA,https://api.spotify.com/v1/audio-analysis/7kzKAuUzOITUauHAhoMoxA,193051,4,0,1,0,1,all_popular
213,Gorillaz,Feel Good Inc.,Demon Days,2005-05-23,79,84,['alternative hip hop'],0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4,0,0,1,1,all_popular
214,Paolo Nutini,New Shoes,These Streets,2007-01-30,68,67,"['british soul', 'neo mellow', 'scottish singer-songwriter']",0.748,0.735,8,-8.692,1,0.0903,0.47,1.09e-05,0.0851,0.854,150.04,audio_features,265Anh9hGoozFigjUVLUeD,spotify:track:265Anh9hGoozFigjUVLUeD,https://api.spotify.com/v1/tracks/265Anh9hGoozFigjUVLUeD,https://api.spotify.com/v1/audio-analysis/265Anh9hGoozFigjUVLUeD,203653,4,0,0,1,0,all_popular
215,Crazy Town,Butterfly,The Gift Of Game,1999-11-04,58,73,"['alternative metal', 'funk metal', 'nu metal', 'rap rock']",0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,audio_features,4BggEwLhGfrbrl7JBhC8EC,spotify:track:4BggEwLhGfrbrl7JBhC8EC,https://api.spotify.com/v1/tracks/4BggEwLhGfrbrl7JBhC8EC,https://api.spotify.com/v1/audio-analysis/4BggEwLhGfrbrl7JBhC8EC,216733,4,0,0,0,1,all_popular
216,Robyn,Dancing On My Own,Body Talk,2010-01-01,61,64,"['art pop', 'dance pop', 'electropop', 'pop', 'scandipop', 'swedish electropop', 'swedish pop']",0.674,0.857,6,-5.328,1,0.0346,0.0557,0.196,0.0942,0.278,117.028,audio_features,6aqNCrRA7vs7v6QvRpI50t,spotify:track:6aqNCrRA7vs7v6QvRpI50t,https://api.spotify.com/v1/tracks/6aqNCrRA7vs7v6QvRpI50t,https://api.spotify.com/v1/audio-analysis/6aqNCrRA7vs7v6QvRpI50t,285854,4,0,1,0,1,all_popular
217,MGMT,Kids,Oracular Spectacular,2007-12-14,74,79,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,audio_features,1jJci4qxiYcOHhQR247rEU,spotify:track:1jJci4qxiYcOHhQR247rEU,https://api.spotify.com/v1/tracks/1jJci4qxiYcOHhQR247rEU,https://api.spotify.com/v1/audio-analysis/1jJci4qxiYcOHhQR247rEU,302840,4,0,1,0,1,all_popular
